date,ST_NM,electricity_name,MaxTemp_C,Daily_Energy_MU,Peak_Met_MW,Peak_Unmet_MW
2023-01-29,NCT of Delhi,Delhi,17.506698268559237,70.9,4433.0,0.0
2023-01-29,Goa,Goa,31.66881240312074,14.4,604.0,0.0
2023-01-29,Gujarat,Gujarat,27.03971719632089,346.8,16685.0,0.0
2023-01-29,Haryana,Haryana,17.01398976909697,119.0,6351.0,0.0
2023-01-29,Himachal Pradesh,Himachal Pradesh,13.35809725793274,33.1,1839.0,0.0
2023-01-29,Jammu & Kashmir,Jammu and Kashmir,10.97888179913252,64.3,2930.0,0.0
2023-01-29,Jharkhand,Jharkhand,27.972989819107816,28.5,1604.0,0.0
2023-01-29,Karnataka,Karnataka,30.965261435053023,229.3,12985.0,0.0
2023-01-29,Kerala,Kerala,30.30622514374755,69.1,3501.0,0.0
2023-01-29,Madhya Pradesh,Madhya Pradesh,27.538393967650336,286.3,14808.0,0.0
2023-01-29,Maharashtra,Maharashtra,31.263125905049343,540.4,26835.0,0.0
2023-01-29,Manipur,Manipur,27.126827087252543,3.1,216.0,0.0
2023-01-29,Meghalaya,Meghalaya,26.75781827285386,6.9,350.0,0.0
2023-01-29,Mizoram,Mizoram,26.25668306315516,2.1,119.0,0.0
2023-01-29,Nagaland,Nagaland,27.68533171281028,2.1,137.0,0.0
2023-01-29,Odisha,Odisha,30.6068663190323,104.4,4678.0,0.0
2023-01-29,Puducherry,Puducherry,30.75130038769636,8.0,353.0,0.0
2023-01-29,Punjab,Punjab,16.10810599235442,137.4,7201.0,0.0
2023-01-29,Rajasthan,Rajasthan,21.284199061139468,252.1,14790.5,0.0
2023-01-29,Sikkim,Sikkim,23.881983652388698,1.5,101.0,0.0
2023-01-29,Tamil Nadu,Tamil Nadu,30.560760771751923,293.6,14592.0,0.0
2023-01-29,Telangana,Telangana,31.49416066079756,235.6,13497.0,0.0
2023-01-29,Tripura,Tripura,26.180406311625635,3.7,228.0,0.0
2023-01-29,Uttar Pradesh,Uttar Pradesh,22.540790412419675,301.1,16180.0,0.0
2023-01-29,Uttarakhand,Uttarakhand,15.482284128321588,41.0,2126.0,0.0
2023-01-29,West Bengal,West Bengal,27.093527985860792,127.6,6366.0,0.0
2023-01-30,Andhra Pradesh,Andhra Pradesh,30.444982083301305,207.7,11391.0,0.0
2023-01-30,Arunachal Pradesh,Arunachal Pradesh,29.885913798835123,2.2,134.0,0.0
2023-01-30,Assam,Assam,28.980693224150453,26.7,1515.0,0.0
2023-01-30,Bihar,Bihar,27.314921196256613,86.8,4766.0,0.0
2023-01-30,Chandigarh,Chandigarh,17.601354598999023,4.1,261.0,0.0
2023-01-30,Chhattisgarh,Chhattisgarh,30.076558093580488,110.8,5087.0,0.0
2023-01-30,NCT of Delhi,Delhi,19.40675515385889,76.4,4570.0,0.0
2023-01-30,Goa,Goa,31.077656913602876,12.7,660.0,0.0
2023-01-30,Gujarat,Gujarat,27.229833367033475,358.8,16985.0,0.0
2023-01-30,Haryana,Haryana,19.52647335945663,114.2,6699.0,0.0
2023-01-30,Himachal Pradesh,Himachal Pradesh,13.04021811474276,33.1,1810.0,0.0
2023-01-30,Jammu & Kashmir,Jammu and Kashmir,8.940738207306564,55.5,2831.0,0.0
2023-01-30,Jharkhand,Jharkhand,29.25006583025285,27.3,1534.0,215.0
2023-01-30,Karnataka,Karnataka,30.20576947940056,247.4,14597.0,0.0
2023-01-30,Kerala,Kerala,29.296731486822598,75.5,3941.0,0.0
2023-01-30,Madhya Pradesh,Madhya Pradesh,25.2734425352884,272.5,14110.0,0.0
2023-01-30,Maharashtra,Maharashtra,30.355776702810065,553.3,26616.0,0.0
2023-01-30,Manipur,Manipur,28.79771612468209,3.2,228.0,0.0
2023-01-30,Meghalaya,Meghalaya,28.63567370246981,6.8,366.0,0.0
2023-01-30,Mizoram,Mizoram,27.789039446383818,2.0,137.0,0.0
2023-01-30,Nagaland,Nagaland,29.4535296798163,2.2,138.0,0.0
2023-01-30,Odisha,Odisha,30.790472276646923,103.1,4925.0,0.0
2023-01-30,Puducherry,Puducherry,29.87868091371854,8.4,382.0,0.0
2023-01-30,Punjab,Punjab,17.63355748961459,131.1,6650.0,0.0
2023-01-30,Rajasthan,Rajasthan,21.76323650507509,236.4,12671.0,0.0
2023-01-30,Sikkim,Sikkim,25.88244693353803,1.9,119.0,0.0
2023-01-30,Tamil Nadu,Tamil Nadu,29.553046759137597,310.5,15721.0,0.0
2023-01-30,Telangana,Telangana,30.86484188725392,234.7,12936.0,0.0
2023-01-30,Tripura,Tripura,27.769926238065217,3.9,231.0,0.0
2023-01-30,Uttar Pradesh,Uttar Pradesh,21.593316075785385,288.6,17020.0,0.0
2023-01-30,Uttarakhand,Uttarakhand,15.347224622566102,40.7,2044.0,0.0
2023-01-30,West Bengal,West Bengal,28.62821328785964,135.2,7065.0,0.0
2023-01-31,Andhra Pradesh,Andhra Pradesh,30.912901498924395,210.5,11316.0,0.0
2023-01-31,Arunachal Pradesh,Arunachal Pradesh,28.9442503425855,2.3,125.0,0.0
2023-01-31,Assam,Assam,28.091268250370035,27.0,1525.0,0.0
2023-01-31,Bihar,Bihar,26.4748948295613,86.9,4875.0,225.0
2023-01-31,Chandigarh,Chandigarh,19.313861846923828,3.9,241.0,0.0
2023-01-31,Chhattisgarh,Chhattisgarh,29.31363668080773,108.9,5130.0,0.0
2023-01-31,NCT of Delhi,Delhi,21.120458831006957,77.1,4611.0,0.0
2023-01-31,Goa,Goa,31.69603174756104,13.3,659.0,0.0
2023-01-31,Gujarat,Gujarat,27.19673365300436,364.7,17167.0,0.0
2023-01-31,Haryana,Haryana,19.688696977884824,133.0,6755.0,0.0
2023-01-31,Himachal Pradesh,Himachal Pradesh,16.865633668233606,33.2,1883.0,0.0
2023-01-31,Jammu & Kashmir,Jammu and Kashmir,12.697960481678576,59.7,2931.0,0.0
2023-01-31,Jharkhand,Jharkhand,28.33576196616261,29.2,1578.0,0.0
2023-01-31,Karnataka,Karnataka,30.533619135265678,257.7,14972.0,0.0
2023-01-31,Kerala,Kerala,30.220630390053568,78.5,3993.0,0.0
2023-01-31,Madhya Pradesh,Madhya Pradesh,25.020677459810592,277.7,14392.0,0.0
2023-01-31,Maharashtra,Maharashtra,30.204059098727093,565.1,27860.0,0.0
2023-01-31,Manipur,Manipur,28.335985551569447,3.2,228.0,0.0
2023-01-31,Meghalaya,Meghalaya,28.057196024907395,6.8,377.0,0.0
2023-01-31,Mizoram,Mizoram,27.19293124001433,2.0,132.0,0.0
2023-01-31,Nagaland,Nagaland,28.55853527737657,2.1,130.0,0.0
2023-01-31,Odisha,Odisha,30.750176186154093,103.0,5003.0,0.0
2023-01-31,Puducherry,Puducherry,30.46122667795773,8.5,387.0,0.0
2023-01-31,Punjab,Punjab,18.839040238199622,140.0,7294.0,0.0
2023-01-31,Rajasthan,Rajasthan,21.750179604541973,261.0,13635.0,0.0
2023-01-31,Sikkim,Sikkim,25.119491749569143,1.9,119.0,0.0
2023-01-31,Tamil Nadu,Tamil Nadu,30.40877385507789,315.6,15493.0,0.0
2023-01-31,Telangana,Telangana,31.31664711732592,240.1,13518.0,0.0
2023-01-31,Tripura,Tripura,27.104568675360063,3.9,230.0,0.0
2023-01-31,Uttar Pradesh,Uttar Pradesh,22.72762012908477,304.2,17345.0,0.0
2023-01-31,Uttarakhand,Uttarakhand,18.565728073900345,41.8,2224.0,45.0
2023-01-31,West Bengal,West Bengal,27.85641826606679,140.5,7283.0,0.0
2023-02-01,Andhra Pradesh,Andhra Pradesh,31.016704721790955,206.8,11340.0,0.0
2023-02-01,Arunachal Pradesh,Arunachal Pradesh,25.914436729090703,2.5,148.0,0.0
2023-02-01,Assam,Assam,25.39312001604533,26.7,1536.0,0.0
2023-02-01,Bihar,Bihar,24.207997018523216,86.7,4759.0,73.0
2023-02-01,Chandigarh,Chandigarh,21.434904098510746,4.0,262.0,0.0
2023-02-01,Chhattisgarh,Chhattisgarh,28.28510676097846,107.2,5100.0,0.0
2023-02-01,NCT of Delhi,Delhi,22.348548046557514,75.9,4557.0,0.0
2023-02-01,Goa,Goa,32.38066398151034,14.4,665.0,0.0
2023-02-01,Gujarat,Gujarat,27.47203117518954,360.4,16823.0,0.0
2023-02-01,Haryana,Haryana,21.90859029033141,134.5,6913.0,0.0
2023-02-01,Himachal Pradesh,Himachal Pradesh,18.010195728763037,32.8,1900.0,0.0
2023-02-01,Jammu & Kashmir,Jammu and Kashmir,14.389393068318316,63.2,2972.0,0.0
2023-02-01,Jharkhand,Jharkhand,27.51799442983169,29.2,1473.0,0.0
2023-02-01,Karnataka,Karnataka,30.97550886509746,252.0,14664.0,0.0
2023-02-01,Kerala,Kerala,30.68737230665095,79.1,4032.0,0.0
2023-02-01,Madhya Pradesh,Madhya Pradesh,24.905180757144738,285.6,14830.0,0.0
2023-02-01,Maharashtra,Maharashtra,29.509734151155648,560.0,27424.0,0.0
2023-02-01,Manipur,Manipur,25.57255893566067,3.2,225.0,0.0
2023-02-01,Meghalaya,Meghalaya,25.161937841987868,7.0,369.0,0.0
2023-02-01,Mizoram,Mizoram,25.64133012894229,2.0,132.0,0.0
2023-02-01,Nagaland,Nagaland,25.69889761944524,2.1,143.0,0.0
2023-02-01,Odisha,Odisha,30.32461115124698,103.9,4903.0,0.0
2023-02-01,Puducherry,Puducherry,30.02091426291996,8.5,399.0,0.0
2023-02-01,Punjab,Punjab,21.437361276338446,144.1,7608.0,0.0
2023-02-01,Rajasthan,Rajasthan,23.50822504061242,271.1,14433.0,0.0
2023-02-01,Sikkim,Sikkim,22.903897552564576,1.8,114.0,0.0
2023-02-01,Tamil Nadu,Tamil Nadu,30.339457867886463,304.2,14981.0,0.0
2023-02-01,Telangana,Telangana,30.80241996534936,238.5,13293.0,0.0
2023-02-01,Tripura,Tripura,25.596265354736712,4.0,232.0,0.0
2023-02-01,Uttar Pradesh,Uttar Pradesh,21.46130919031766,311.1,17458.0,0.0
2023-02-01,Uttarakhand,Uttarakhand,18.58018214946379,40.7,2159.0,70.0
2023-02-01,West Bengal,West Bengal,27.588084934361188,139.4,7203.0,0.0
2023-02-02,Andhra Pradesh,Andhra Pradesh,30.54439719669254,210.2,11327.0,0.0
2023-02-02,Arunachal Pradesh,Arunachal Pradesh,27.841340071248123,2.2,142.0,0.0
2023-02-02,Assam,Assam,26.520657931696512,26.6,1554.0,0.0
2023-02-02,Bihar,Bihar,23.399207176665332,89.7,4981.0,0.0
2023-02-02,Chandigarh,Chandigarh,23.14356231689453,3.8,251.0,0.0
2023-02-02,Chhattisgarh,Chhattisgarh,28.62194731793689,105.9,4965.0,0.0
2023-02-02,NCT of Delhi,Delhi,24.146974783130908,74.8,4406.0,0.0
2023-02-02,Goa,Goa,32.30786119817817,14.1,659.0,0.0
2023-02-02,Gujarat,Gujarat,30.07284481916387,369.7,17630.0,0.0
2023-02-02,Haryana,Haryana,24.07162424521816,137.2,7093.0,0.0
2023-02-02,Himachal Pradesh,Himachal Pradesh,19.568683199494988,33.6,1913.0,0.0
2023-02-02,Jammu & Kashmir,Jammu and Kashmir,15.402602868819812,64.4,3044.0,0.0
2023-02-02,Jharkhand,Jharkhand,26.41283097179682,25.6,1436.0,235.0
2023-02-02,Karnataka,Karnataka,30.617447155144333,252.5,14302.0,0.0
2023-02-02,Kerala,Kerala,28.312979075828103,79.4,3935.0,0.0
2023-02-02,Madhya Pradesh,Madhya Pradesh,26.391114922004284,284.0,14835.0,0.0
2023-02-02,Maharashtra,Maharashtra,30.09677294047803,561.6,27372.0,0.0
2023-02-02,Manipur,Manipur,27.382214395323256,3.1,221.0,0.0
2023-02-02,Meghalaya,Meghalaya,25.41316481654924,6.8,382.0,0.0
2023-02-02,Mizoram,Mizoram,26.055596161202512,2.0,132.0,0.0
2023-02-02,Nagaland,Nagaland,27.828317569891315,2.1,140.0,0.0
2023-02-02,Odisha,Odisha,30.32936835357945,101.8,4860.0,0.0
2023-02-02,Puducherry,Puducherry,27.75491331789053,8.2,383.0,0.0
2023-02-02,Punjab,Punjab,23.0414677978967,145.9,7674.0,0.0
2023-02-02,Rajasthan,Rajasthan,26.31322988087761,280.2,15398.0,0.0
2023-02-02,Sikkim,Sikkim,21.54191148350109,1.8,115.0,0.0
2023-02-02,Tamil Nadu,Tamil Nadu,27.86001931443645,302.7,15164.0,0.0
2023-02-02,Telangana,Telangana,30.724145876634086,241.6,13091.0,0.0
2023-02-02,Tripura,Tripura,25.60479613087742,3.9,234.0,0.0
2023-02-02,Uttar Pradesh,Uttar Pradesh,23.371451662182448,314.9,17773.0,0.0
2023-02-02,Uttarakhand,Uttarakhand,21.623575179753537,41.4,2179.0,0.0
2023-02-02,West Bengal,West Bengal,26.0092517140786,146.7,7109.0,0.0
2023-02-03,Andhra Pradesh,Andhra Pradesh,30.890076448686717,212.1,11535.0,0.0
2023-02-03,Arunachal Pradesh,Arunachal Pradesh,28.14418232160164,2.5,148.0,0.0
2023-02-03,Assam,Assam,27.101174680845336,26.2,1497.0,0.0
2023-02-03,Bihar,Bihar,25.087168071125205,91.3,4933.0,0.0
2023-02-03,Chandigarh,Chandigarh,23.48145866394043,3.8,251.0,0.0
2023-02-03,Chhattisgarh,Chhattisgarh,29.35099294110122,107.9,5081.0,0.0
2023-02-03,NCT of Delhi,Delhi,24.487272084561955,75.5,4584.0,0.0
2023-02-03,Goa,Goa,32.8796780481121,14.5,670.0,0.0
2023-02-03,Gujarat,Gujarat,31.39514069613019,375.9,17661.0,0.0
2023-02-03,Haryana,Haryana,24.79512365977119,142.1,7488.0,0.0
2023-02-03,Himachal Pradesh,Himachal Pradesh,19.49464542217009,34.1,1977.0,0.0
2023-02-03,Jammu & Kashmir,Jammu and Kashmir,15.729742382949803,63.8,2926.0,0.0
2023-02-03,Jharkhand,Jharkhand,27.254053234443624,27.2,1576.0,0.0
2023-02-03,Karnataka,Karnataka,30.53942721232164,258.6,14503.0,0.0
2023-02-03,Kerala,Kerala,28.157284583546872,78.4,3895.0,0.0
2023-02-03,Madhya Pradesh,Madhya Pradesh,27.86500188148132,288.9,15101.0,0.0
2023-02-03,Maharashtra,Maharashtra,30.841527982643665,559.9,26991.0,0.0
2023-02-03,Manipur,Manipur,27.77818716495679,3.1,215.0,0.0
2023-02-03,Meghalaya,Meghalaya,26.62223498262084,6.8,380.0,0.0
2023-02-03,Mizoram,Mizoram,26.388622839033356,2.0,127.0,0.0
2023-02-03,Nagaland,Nagaland,28.032687734358014,2.1,141.0,0.0
2023-02-03,Odisha,Odisha,30.010877130812812,97.1,4841.0,0.0
2023-02-03,Puducherry,Puducherry,29.20120139961372,8.4,379.0,0.0
2023-02-03,Punjab,Punjab,23.5255168646203,147.8,7573.0,0.0
2023-02-03,Rajasthan,Rajasthan,27.847966428565996,283.2,15735.0,0.0
2023-02-03,Sikkim,Sikkim,23.48150491949101,1.9,119.0,0.0
2023-02-03,Tamil Nadu,Tamil Nadu,28.687493497706846,299.4,14978.0,0.0
2023-02-03,Telangana,Telangana,31.399919395888038,245.9,13786.0,0.0
2023-02-03,Tripura,Tripura,26.086133065623905,3.9,237.0,0.0
2023-02-03,Uttar Pradesh,Uttar Pradesh,24.18907676753899,323.1,17468.0,18.0
2023-02-03,Uttarakhand,Uttarakhand,20.16291515940698,42.5,2218.0,150.0
2023-02-03,West Bengal,West Bengal,26.702546148374037,146.7,7268.0,0.0
2023-02-04,Andhra Pradesh,Andhra Pradesh,32.02020582366237,212.2,11429.0,0.0
2023-02-04,Arunachal Pradesh,Arunachal Pradesh,28.16885950644314,2.3,147.0,0.0
2023-02-04,Assam,Assam,26.89351095722255,26.0,1545.0,0.0
2023-02-04,Bihar,Bihar,24.537171659293225,90.3,5223.0,0.0
2023-02-04,Chandigarh,Chandigarh,23.443788528442383,3.5,179.0,0.0
2023-02-04,Chhattisgarh,Chhattisgarh,29.711676648518733,107.3,5013.0,0.0
2023-02-04,NCT of Delhi,Delhi,25.22482608166081,69.7,4107.0,0.0
2023-02-04,Goa,Goa,33.74269282611756,14.6,661.0,0.0
2023-02-04,Gujarat,Gujarat,31.56528365376359,379.4,18074.0,0.0
2023-02-04,Haryana,Haryana,24.796637870044076,141.1,7628.0,0.0
2023-02-04,Himachal Pradesh,Himachal Pradesh,19.80197351746577,33.0,1870.0,0.0
2023-02-04,Jammu & Kashmir,Jammu and Kashmir,16.637235015532934,62.2,2856.0,0.0
2023-02-04,Jharkhand,Jharkhand,27.660928863590005,27.3,1558.0,85.0
2023-02-04,Karnataka,Karnataka,32.276962084349265,257.6,14691.0,0.0
2023-02-04,Kerala,Kerala,29.46318962551322,78.3,3917.0,0.0
2023-02-04,Madhya Pradesh,Madhya Pradesh,28.362634409950747,292.9,15352.0,0.0
2023-02-04,Maharashtra,Maharashtra,31.62844069516593,561.5,27228.0,0.0
2023-02-04,Manipur,Manipur,27.386936606357978,2.8,212.0,0.0
2023-02-04,Meghalaya,Meghalaya,26.42283777755677,7.0,379.0,0.0
2023-02-04,Mizoram,Mizoram,26.25145389473304,2.0,136.0,0.0
2023-02-04,Nagaland,Nagaland,27.904333444545298,2.1,143.0,0.0
2023-02-04,Odisha,Odisha,30.653681642188204,98.2,4725.0,0.0
2023-02-04,Puducherry,Puducherry,30.06933797466426,8.3,376.0,0.0
2023-02-04,Punjab,Punjab,23.333067607171067,142.5,7697.0,0.0
2023-02-04,Rajasthan,Rajasthan,28.327861496310117,287.0,15563.0,282.0
2023-02-04,Sikkim,Sikkim,23.05128138543202,1.7,108.0,0.0
2023-02-04,Tamil Nadu,Tamil Nadu,29.98168895613519,292.7,14789.0,0.0
2023-02-04,Telangana,Telangana,32.28507018638333,235.6,13224.0,0.0
2023-02-04,Tripura,Tripura,26.052714340058213,3.9,228.0,0.0
2023-02-04,Uttar Pradesh,Uttar Pradesh,24.863887345922063,318.6,17233.0,59.0
2023-02-04,Uttarakhand,Uttarakhand,20.625011652115084,41.5,2350.0,0.0
2023-02-04,West Bengal,West Bengal,27.355784877289736,143.1,7190.0,0.0
2023-02-05,Andhra Pradesh,Andhra Pradesh,32.265262937194656,208.1,11403.0,0.0
2023-02-05,Arunachal Pradesh,Arunachal Pradesh,27.10705791123204,2.3,148.0,0.0
2023-02-05,Assam,Assam,25.50438187921805,25.3,1445.0,0.0
2023-02-05,Bihar,Bihar,25.72527767319178,89.6,4977.0,0.0
2023-02-05,Chandigarh,Chandigarh,23.75223159790039,3.3,210.0,0.0
2023-02-05,Chhattisgarh,Chhattisgarh,30.33043494496651,107.1,4992.0,0.0
2023-02-05,NCT of Delhi,Delhi,26.263558256885943,66.7,4197.0,0.0
2023-02-05,Goa,Goa,33.485361608014344,13.6,608.0,0.0
2023-02-05,Gujarat,Gujarat,32.165525371154985,365.6,16948.0,0.0
2023-02-05,Haryana,Haryana,25.85790108618324,129.3,7058.0,0.0
2023-02-05,Himachal Pradesh,Himachal Pradesh,19.916194550245294,30.5,1775.0,0.0
2023-02-05,Jammu & Kashmir,Jammu and Kashmir,16.67009917228811,61.7,2907.0,0.0
2023-02-05,Jharkhand,Jharkhand,28.58717693579021,28.7,1656.0,93.0
2023-02-05,Karnataka,Karnataka,32.65352420625472,245.0,14042.0,0.0
2023-02-05,Kerala,Kerala,31.197971464183595,72.4,3636.0,0.0
2023-02-05,Madhya Pradesh,Madhya Pradesh,29.35125104135136,294.6,15534.0,0.0
2023-02-05,Maharashtra,Maharashtra,32.3954368397777,548.4,26654.0,0.0
2023-02-05,Manipur,Manipur,26.076155804044987,3.0,213.0,0.0
2023-02-05,Meghalaya,Meghalaya,24.558092409253256,7.0,367.0,0.0
2023-02-05,Mizoram,Mizoram,25.133017092504968,1.9,127.0,0.0
2023-02-05,Nagaland,Nagaland,26.80025837934796,2.1,137.0,0.0
2023-02-05,Odisha,Odisha,31.162774598617776,98.1,4782.0,0.0
2023-02-05,Puducherry,Puducherry,31.37560076820071,7.7,337.0,0.0
2023-02-05,Punjab,Punjab,24.099867550256665,144.8,7388.0,0.0
2023-02-05,Rajasthan,Rajasthan,29.817656762579784,286.7,15719.0,0.0
2023-02-05,Sikkim,Sikkim,21.51086455705991,1.5,98.0,0.0
2023-02-05,Tamil Nadu,Tamil Nadu,31.570457145973837,268.1,12904.0,0.0
2023-02-05,Telangana,Telangana,32.483427057459295,234.9,13540.0,0.0
2023-02-05,Tripura,Tripura,24.741557135004378,3.7,221.0,0.0
2023-02-05,Uttar Pradesh,Uttar Pradesh,25.96187840316601,315.7,17093.0,0.0
2023-02-05,Uttarakhand,Uttarakhand,20.9603550065096,38.9,2199.0,0.0
2023-02-05,West Bengal,West Bengal,27.19998554448348,133.7,6878.0,0.0
2023-02-06,Andhra Pradesh,Andhra Pradesh,32.29530873065868,214.0,11525.0,0.0
2023-02-06,Arunachal Pradesh,Arunachal Pradesh,25.134894415059566,2.4,157.0,0.0
2023-02-06,Assam,Assam,25.05851008407043,26.5,1522.0,0.0
2023-02-06,Bihar,Bihar,26.544740418044118,90.0,4976.0,0.0
2023-02-06,Chandigarh,Chandigarh,24.186912536621094,3.6,240.0,0.0
2023-02-06,Chhattisgarh,Chhattisgarh,31.156344872101783,108.8,5097.0,0.0
2023-02-06,NCT of Delhi,Delhi,26.83212819264563,67.4,4037.0,0.0
2023-02-06,Goa,Goa,32.983742815549775,14.0,658.0,0.0
2023-02-06,Gujarat,Gujarat,30.478202497862576,378.9,17923.0,0.0
2023-02-06,Haryana,Haryana,26.32775618303132,142.4,7897.0,0.0
2023-02-06,Himachal Pradesh,Himachal Pradesh,19.46950895686528,33.1,1843.0,0.0
2023-02-06,Jammu & Kashmir,Jammu and Kashmir,15.509726427648443,59.7,2800.0,0.0
2023-02-06,Jharkhand,Jharkhand,29.236755895337303,27.4,1548.0,0.0
2023-02-06,Karnataka,Karnataka,32.42600160561848,265.1,14713.0,0.0
2023-02-06,Kerala,Kerala,30.405022805814344,78.6,4046.0,0.0
2023-02-06,Madhya Pradesh,Madhya Pradesh,30.57438674203694,298.2,15493.0,0.0
2023-02-06,Maharashtra,Maharashtra,32.562442817567565,565.0,27483.0,0.0
2023-02-06,Manipur,Manipur,25.58744181666131,3.1,217.0,9.0
2023-02-06,Meghalaya,Meghalaya,24.664221016249456,7.2,394.0,0.0
2023-02-06,Mizoram,Mizoram,25.416430238724995,2.0,136.0,0.0
2023-02-06,Nagaland,Nagaland,26.051339119055047,2.2,140.0,0.0
2023-02-06,Odisha,Odisha,31.56572200460283,100.3,4789.0,0.0
2023-02-06,Puducherry,Puducherry,30.904991097084924,8.4,383.0,0.0
2023-02-06,Punjab,Punjab,23.86113541790572,144.9,7597.0,0.0
2023-02-06,Rajasthan,Rajasthan,29.017767959249262,293.9,15894.0,0.0
2023-02-06,Sikkim,Sikkim,22.105606784893645,1.9,118.0,0.0
2023-02-06,Tamil Nadu,Tamil Nadu,31.08387184089961,297.8,14907.0,0.0
2023-02-06,Telangana,Telangana,32.56078165329622,233.8,13668.0,0.0
2023-02-06,Tripura,Tripura,25.18727694512871,3.9,237.0,0.0
2023-02-06,Uttar Pradesh,Uttar Pradesh,27.051331771588977,320.5,17624.0,0.0
2023-02-06,Uttarakhand,Uttarakhand,21.256562919420933,40.9,2288.0,0.0
2023-02-06,West Bengal,West Bengal,27.977933345633662,144.5,7351.0,0.0
2023-02-07,Andhra Pradesh,Andhra Pradesh,32.32176021355644,217.2,11722.0,0.0
2023-02-07,Arunachal Pradesh,Arunachal Pradesh,22.94454053797463,2.4,148.0,0.0
2023-02-07,Assam,Assam,23.185385276597845,25.9,1568.0,0.0
2023-02-07,Bihar,Bihar,27.86994274381565,89.9,5149.0,0.0
2023-02-07,Chandigarh,Chandigarh,22.99097442626953,3.6,238.0,0.0
2023-02-07,Chhattisgarh,Chhattisgarh,31.408309618708003,110.0,5141.0,0.0
2023-02-07,NCT of Delhi,Delhi,25.24721585238145,69.4,4064.0,0.0
2023-02-07,Goa,Goa,32.28128079320179,14.3,663.0,0.0
2023-02-07,Gujarat,Gujarat,30.831377909974368,384.6,17772.0,0.0
2023-02-07,Haryana,Haryana,24.45882252548361,146.5,8105.0,0.0
2023-02-07,Himachal Pradesh,Himachal Pradesh,19.103786203419947,33.0,1912.0,0.0
2023-02-07,Jammu & Kashmir,Jammu and Kashmir,15.876088427037905,60.2,2865.0,0.0
2023-02-07,Jharkhand,Jharkhand,30.422323245249817,26.9,1578.0,0.0
2023-02-07,Karnataka,Karnataka,32.33056969879761,269.0,14703.0,0.0
2023-02-07,Kerala,Kerala,31.445035331004668,78.8,4024.0,0.0
2023-02-07,Madhya Pradesh,Madhya Pradesh,29.66849614100266,301.5,15557.0,0.0
2023-02-07,Maharashtra,Maharashtra,32.32967992433262,572.5,27500.0,0.0
2023-02-07,Manipur,Manipur,23.28835452841996,3.1,225.0,0.0
2023-02-07,Meghalaya,Meghalaya,23.85119211538076,7.2,402.0,0.0
2023-02-07,Mizoram,Mizoram,24.37421215362975,2.1,137.0,0.0
2023-02-07,Nagaland,Nagaland,23.36138987036493,2.1,139.0,0.0
2023-02-07,Odisha,Odisha,31.529805608278448,99.4,4696.0,0.0
2023-02-07,Puducherry,Puducherry,31.84405205794516,8.5,394.0,0.0
2023-02-07,Punjab,Punjab,23.007298369456024,146.8,7674.0,0.0
2023-02-07,Rajasthan,Rajasthan,27.39641423951157,296.5,16316.0,0.0
2023-02-07,Sikkim,Sikkim,22.565798955455037,1.9,121.0,0.0
2023-02-07,Tamil Nadu,Tamil Nadu,32.0544352483261,307.4,14965.0,0.0
2023-02-07,Telangana,Telangana,32.67197075599373,234.1,12552.0,0.0
2023-02-07,Tripura,Tripura,24.735580349820573,4.1,249.0,0.0
2023-02-07,Uttar Pradesh,Uttar Pradesh,27.234072836738108,326.5,17841.0,0.0
2023-02-07,Uttarakhand,Uttarakhand,20.534377787680924,41.4,2300.0,0.0
2023-02-07,West Bengal,West Bengal,28.72824728104356,144.9,7305.0,0.0
2023-02-08,Andhra Pradesh,Andhra Pradesh,32.58582117016986,219.0,11750.0,0.0
2023-02-08,Arunachal Pradesh,Arunachal Pradesh,20.81711875754521,2.7,163.0,0.0
2023-02-08,Assam,Assam,21.897052471025575,25.9,1547.0,0.0
2023-02-08,Bihar,Bihar,27.01437853334028,89.1,5042.0,0.0
2023-02-08,Chandigarh,Chandigarh,22.856822967529297,3.6,238.0,0.0
2023-02-08,Chhattisgarh,Chhattisgarh,30.212202869195053,112.0,5192.0,0.0
2023-02-08,NCT of Delhi,Delhi,25.419771978824382,70.0,4078.0,0.0
2023-02-08,Goa,Goa,33.05714766364876,13.0,664.0,0.0
2023-02-08,Gujarat,Gujarat,32.07408033567832,384.5,17427.0,0.0
2023-02-08,Haryana,Haryana,24.97944746513893,148.6,8200.0,0.0
2023-02-08,Himachal Pradesh,Himachal Pradesh,18.714765061751876,34.5,1959.0,0.0
2023-02-08,Jammu & Kashmir,Jammu and Kashmir,15.406419790516576,61.4,2888.0,0.0
2023-02-08,Jharkhand,Jharkhand,29.65564395888813,27.3,1521.0,101.0
2023-02-08,Karnataka,Karnataka,32.83161846363522,271.9,15100.0,0.0
2023-02-08,Kerala,Kerala,31.08871169187468,79.7,4070.0,0.0
2023-02-08,Madhya Pradesh,Madhya Pradesh,28.374702131603375,307.4,15614.0,0.0
2023-02-08,Maharashtra,Maharashtra,32.32770842972592,574.8,27809.0,0.0
2023-02-08,Manipur,Manipur,21.95424605052549,3.1,226.0,7.0
2023-02-08,Meghalaya,Meghalaya,23.36177404213806,7.2,394.0,0.0
2023-02-08,Mizoram,Mizoram,23.887881143680826,2.1,135.0,0.0
2023-02-08,Nagaland,Nagaland,21.76843271659606,2.0,142.0,0.0
2023-02-08,Odisha,Odisha,31.803801895284906,113.3,5399.0,0.0
